date,game_id,event_id_orig,book,market,period,selection,line,price_orig,edge_orig,kelly_orig,fractional_orig,stake_orig,ev,q10_total_orig,q50_total_orig,q90_total_orig,q10_margin_orig,q50_margin_orig,q90_margin_orig,event_id_cal,price_cal,edge_cal,kelly_cal,fractional_cal,stake_cal,q10_total_cal,q50_total_cal,q90_total_cal,q10_margin_cal,q50_margin_cal,q90_margin_cal,delta_kelly,delta_stake
2025-12-01,401808731,dfa14435c548538aa49edf0bc0389cd2,BetMGM,spreads,full_game,home,10.5,-110.0,12.817201375961304,0.610342922664824,0.5,1.652346094534956,,,,,,,,,,,,,,,,,,,,,
2025-12-01,401808731,dfa14435c548538aa49edf0bc0389cd2,BetOnline.ag,spreads,full_game,home,10.5,-107.0,12.817201375961304,0.610342922664824,0.5,1.652346094534956,,,,,,,,,,,,,,,,,,,,,
2025-12-01,401808731,dfa14435c548538aa49edf0bc0389cd2,BetRivers,spreads,full_game,home,10.5,-110.0,12.817201375961304,0.610342922664824,0.5,1.652346094534956,,,,,,,,,,,,,,,,,,,,,
2025-12-01,401808731,dfa14435c548538aa49edf0bc0389cd2,Bovada,spreads,full_game,home,10.0,-105.0,12.317201375961304,0.6158600687980652,0.5,1.652346094534956,,,,,,,,,,,,,,,,,,,,,
2025-12-01,401808731,dfa14435c548538aa49edf0bc0389cd2,Caesars,spreads,full_game,home,10.5,-110.0,12.817201375961304,0.610342922664824,0.5,1.652346094534956,,,,,,,,,,,,,,,,,,,,,
2025-12-01,401808731,dfa14435c548538aa49edf0bc0389cd2,DraftKings,spreads,full_game,home,10.5,-115.0,12.817201375961304,0.610342922664824,0.5,1.652346094534956,,,,,,,,,,,,,,,,,,,,,
2025-12-01,401808731,dfa14435c548538aa49edf0bc0389cd2,FanDuel,spreads,full_game,home,10.5,-114.0,12.817201375961304,0.610342922664824,0.5,1.652346094534956,,,,,,,,,,,,,,,,,,,,,
2025-12-01,401808731,dfa14435c548538aa49edf0bc0389cd2,Fanatics,spreads,full_game,home,10.5,-115.0,12.817201375961304,0.610342922664824,0.5,1.652346094534956,,,,,,,,,,,,,,,,,,,,,
2025-12-01,401808731,dfa14435c548538aa49edf0bc0389cd2,LowVig.ag,spreads,full_game,home,10.5,-103.0,12.817201375961304,0.610342922664824,0.5,1.652346094534956,,,,,,,,,,,,,,,,,,,,,
2025-12-01,401812384,c98b3c690645457e9f36e6ff72390393,BetMGM,spreads,full_game,home,-27.5,-105.0,1.526718139648441,0.0277585116299716,0.5,0.7644444713647802,,,,,,,,,,,,,,,,,,,,,
2025-12-01,401812384,c98b3c690645457e9f36e6ff72390393,BetOnline.ag,spreads,full_game,home,-27.5,-110.0,1.526718139648441,0.0277585116299716,0.5,0.7644444713647802,,,,,,,,,,,,,,,,,,,,,
2025-12-01,401812384,c98b3c690645457e9f36e6ff72390393,BetRivers,spreads,full_game,home,-28.0,-112.0,1.026718139648441,0.0183342524937221,0.5,0.5049088417369931,,,,,,,,,,,,,,,,,,,,,
2025-12-01,401812384,c98b3c690645457e9f36e6ff72390393,Bovada,spreads,full_game,home,-28.0,-105.0,1.026718139648441,0.0183342524937221,0.5,0.5049088417369931,,,,,,,,,,,,,,,,,,,,,
2025-12-01,401812384,c98b3c690645457e9f36e6ff72390393,Caesars,spreads,full_game,home,-27.5,-110.0,1.526718139648441,0.0277585116299716,0.5,0.7644444713647802,,,,,,,,,,,,,,,,,,,,,
2025-12-01,401812384,c98b3c690645457e9f36e6ff72390393,DraftKings,spreads,full_game,home,-27.5,-105.0,1.526718139648441,0.0277585116299716,0.5,0.7644444713647802,,,,,,,,,,,,,,,,,,,,,
2025-12-01,401812384,c98b3c690645457e9f36e6ff72390393,FanDuel,spreads,full_game,home,-27.5,-110.0,1.526718139648441,0.0277585116299716,0.5,0.7644444713647802,,,,,,,,,,,,,,,,,,,,,
