game_id,season,date_game,start_time,start_time_local,start_tz_abbr,home_team,away_team,home_score,away_score,home_score_1h,away_score_1h,home_score_2h,away_score_2h,neutral_site,venue,start_time_iso,display_date,start_time_local_venue,start_tz_abbr_venue,source,pair_key,event_id,book,market,period,commence_time,last_update,home_team_name,away_team_name,moneyline_home,moneyline_away,home_spread,home_spread_price,away_spread,away_spread_price,total,over_price,under_price,date_line,_day_diff,partial_pair,pred_total_full,pred_margin_full,pred_total_1h,pred_total_2h,pred_margin_1h,pred_margin_2h,pred_total,pred_margin,edge_total,edge_margin,edge_total_pct,edge_margin_pct,kelly_fraction_total,home_ml_prob_market,away_ml_prob_market,home_ml_prob_fair,away_ml_prob_fair,kelly_fraction_ml_home,kelly_fraction_ml_away,home_ml_ev,away_ml_ev,home_ml_b,away_ml_b
401807704,2026,2026-02-09,2026-02-10 00:00:00+00:00,2026-02-09 19:00,EST,North Alabama Lions,Central Arkansas Bears,0,0,,,,,False,Flowers Hall,2026-02-10T00:00:00Z,2026-02-09,,,,centralarkansas::northalabama,8589ec2198f46e55ff1b9b77c5e78918,BetMGM,h2h,full_game,2026-02-10 00:00:00+00:00,2026-02-09 22:40:19+00:00,North Alabama Lions,Central Arkansas Bears,240.0,-300.0,,,,,,,,2026-02-10,1,False,141.20233154296875,19.51192092895508,69.460106,77.07686,7.907091,11.675277,141.20233154296875,19.51192092895508,,,,,,0.2941176470588235,0.75,0.941992077902557,0.0580079220974429,0.917822110361956,-1.0,2.202773064868694,-0.922656103870076,2.4,0.3333333333333333
401808717,2026,2026-02-09,2026-02-10 00:30:00+00:00,2026-02-09 19:30,EST,Stephen F. Austin Lumberjacks,East Texas A&M Lions,0,0,,,,,False,William R. Johnson Coliseum,2026-02-10T00:30:00Z,2026-02-09,,,,easttexasaandm::stephenfaustinlumberjacks,720b5f750b813d58610fe1904e537cca,BetMGM,h2h,full_game,2026-02-10 00:30:00+00:00,2026-02-09 22:40:19+00:00,Stephen F. Austin Lumberjacks,East Texas A&M Lions,-1600.0,900.0,,,,,,,,2026-02-10,1,False,141.3599853515625,7.512876987457275,69.498215,76.72196,2.6327055,5.1355896,141.3599853515625,7.512876987457275,,,,,,0.9411764705882352,0.1,0.7452179289135153,0.2547820710864846,-1.0,0.1719800789849829,-0.2082059505293899,1.5478207108648467,0.0625,9.0
401808884,2026,2026-02-09,2026-02-10 00:30:00+00:00,2026-02-09 19:30,EST,McNeese Cowboys,Houston Christian Huskies,0,0,,,,,False,Townsley Law Arena,2026-02-10T00:30:00Z,2026-02-09,,,,houstonchristian::mcneese,3cd43d525d3ec74dd7e5340908b88891,BetMGM,h2h,full_game,2026-02-10 00:30:00+00:00,2026-02-09 22:40:19+00:00,McNeese Cowboys,Houston Christian Huskies,-3000.0,1300.0,,,,,,,,2026-02-10,1,False,138.6241455078125,15.657869338989258,68.331985,76.397705,5.688673,10.031635,138.6241455078125,15.657869338989258,,,,,,0.967741935483871,0.0714285714285714,0.9035091870456504,0.0964908129543496,-1.0,0.0269901062585304,-0.066373840052828,0.3508713813608958,0.0333333333333333,13.0
401808942,2026,2026-02-09,2026-02-10 00:00:00+00:00,2026-02-09 19:00,EST,Lamar Cardinals,Northwestern State Demons,0,0,,,,,False,Montagne Center,2026-02-10T00:00:00Z,2026-02-09,,,,lamar::northwesternstate,04459d9e0e0db9a14f824ad9d8f707b4,BetMGM,h2h,full_game,2026-02-10 00:00:00+00:00,2026-02-09 22:40:19+00:00,Lamar Cardinals,Northwestern St Demons,-325.0,260.0,,,,,,,,2026-02-10,1,False,139.36766052246094,15.130420684814451,68.65318,76.54046,5.603731,9.61615,139.36766052246094,15.130420684814451,,,,,,0.7647058823529411,0.2777777777777778,0.8967374798186696,0.1032625201813304,0.5611342892293458,-0.2416365105181578,0.1726567043782602,-0.6282549273472104,0.3076923076923077,2.6
401808963,2026,2026-02-09,2026-02-10 00:00:00+00:00,2026-02-09 19:00,EST,SE Louisiana Lions,Incarnate Word Cardinals,0,0,,,,,False,University Center,2026-02-10T00:00:00Z,2026-02-09,,,,incarnateword::selouisiana,5ced6df07a8d42d0c5f1cd7d2b67c7c7,BetMGM,h2h,full_game,2026-02-10 00:00:00+00:00,2026-02-09 22:40:19+00:00,SE Louisiana Lions,Incarnate Word Cardinals,-110.0,-110.0,,,,,,,,2026-02-10,1,False,140.4248046875,8.845888137817383,69.09591,76.5641,3.0356302,6.0215926,140.4248046875,8.845888137817383,,,,,,0.5238095238095238,0.5238095238095238,0.7796620934460322,0.2203379065539678,0.5372903962366676,-0.6372903962366676,0.4884458147606069,-0.5793549056696978,0.9090909090909092,0.9090909090909092
401812059,2026,2026-02-09,2026-02-10 01:00:00+00:00,2026-02-09 20:00,EST,Charleston Cougars,UNC Wilmington Seahawks,0,0,,,,,False,TD Arena,2026-02-10T01:00:00Z,2026-02-09,,,,charleston::uncwilmingtonseahawks,cdda07a8325f953c25abce8eab6ab988,BetMGM,h2h,full_game,2026-02-10 01:00:00+00:00,2026-02-09 22:40:19+00:00,Charleston Cougars,UNC Wilmington Seahawks,-135.0,110.0,,,,,,,,2026-02-10,1,False,145.05641174316406,6.8567986488342285,71.100044,77.495384,3.0798244,4.137084,145.05641174316406,6.8567986488342285,,,,,,0.574468085106383,0.4761904761904761,0.7270174614812464,0.2729825385187536,0.3584910344809289,-0.3879424264641975,0.2655489144303177,-0.4267366691106173,0.7407407407407407,1.1
401818333,2026,2026-02-09,2026-02-10 00:00:00+00:00,2026-02-09 19:00,EST,Howard Bison,Yale Bulldogs,0,0,,,,,False,Burr Gymnasium,2026-02-10T00:00:00Z,2026-02-09,,,,howard::yale,bd865c79996e9695c5d8b33e2665e179,BetMGM,h2h,full_game,2026-02-10 00:00:00+00:00,2026-02-09 22:40:19+00:00,Howard Bison,Yale Bulldogs,230.0,-295.0,,,,,,,,2026-02-10,1,False,141.8392333984375,-12.01487922668457,69.65683,76.19225,-5.906645,-5.546076,141.8392333984375,-12.01487922668457,,,,,,0.303030303030303,0.7468354430379747,0.1523339862606277,0.8476660137393722,-0.216216454495621,0.3982807542705203,-0.4972978453399284,0.1350104251764475,2.3,0.3389830508474576
401820172,2026,2026-02-09,2026-02-09 23:00:00+00:00,2026-02-09 18:00,EST,Bucknell Bison,Navy Midshipmen,0,0,,,,,False,Sojka Pavilion,2026-02-09T23:00:00Z,2026-02-09,,,,bucknell::navymidshipmen,c43b3359273f53a5789c055ef2709ba8,BetMGM,h2h,full_game,2026-02-09 23:00:00+00:00,2026-02-09 22:40:19+00:00,Bucknell Bison,Navy Midshipmen,260.0,-325.0,,,,,,,,2026-02-09,0,False,143.7216339111328,5.831753730773926,70.53804,77.18557,2.3878727,3.8259525,143.7216339111328,5.831753730773926,,,,,,0.2777777777777778,0.7647058823529411,0.6970116302833498,0.3029883697166502,0.580477641930792,-1.0,1.5092418690200593,-0.6037844396013036,2.6,0.3076923076923077
401820730,2026,2026-02-09,2026-02-10 00:00:00+00:00,2026-02-09 19:00,EST,Louisville Cardinals,NC State Wolfpack,0,0,,,,,False,KFC Yum! Center,2026-02-10T00:00:00Z,2026-02-09,,,,louisville::ncstate,5e1aa928201fd5c2d87346ed74e4d0c4,BetMGM,h2h,full_game,2026-02-10 00:00:00+00:00,2026-02-09 22:40:19+00:00,Louisville Cardinals,NC State Wolfpack,-325.0,260.0,,,,,,,,2026-02-10,1,False,152.57533264160156,2.137268781661988,74.3498,78.95893,2.4925158,0.26886106,152.57533264160156,2.137268781661988,,,,,,0.7647058823529411,0.2777777777777778,0.5757435214470444,0.4242564785529555,-0.8030900338500611,0.2028166626117846,-0.2471046258000188,0.5273233227906401,0.3076923076923077,2.6
401820818,2026,2026-02-09,2026-02-10 02:00:00+00:00,2026-02-09 21:00,EST,Kansas Jayhawks,Arizona Wildcats,0,0,,,,,False,Allen Fieldhouse,2026-02-10T02:00:00Z,2026-02-09,,,,arizona::kansas,7030f28cdeb54fbd95dfc13725bb710f,BetMGM,h2h,full_game,2026-02-10 02:00:00+00:00,2026-02-09 22:40:19+00:00,Kansas Jayhawks,Arizona Wildcats,125.0,-155.0,,,,,,,,2026-02-10,1,False,158.425537109375,-9.18092918395996,76.859024,79.849915,-1.3454623,-6.8906612,158.425537109375,-9.18092918395996,,,,,,0.4444444444444444,0.6078431372549019,0.2122256974107315,0.7877743025892685,-0.4179937446606832,0.4588244716026347,-0.522492180825854,0.296015788130732,1.25,0.6451612903225806
